#Pos	Phred	prob	A->C	A->G	A->T	A->N	C->A	C->G	C->T	C->N	G->A	G->C	G->T	G->N	T->A	T->C	T->G	T->N
0	A	0.31146402130554	0.3664117831905825	0.3153276555286079	0.3182605612808096	0.0	0.4497028511743824	0.30078468444050743	0.24951246438511016	0.0	0.3159124340226702	0.43176574082085895	0.25232182515647084	0.0	0.3347245529772583	0.3852352294427406	0.28004021758000114	0.0	
0	#	0.004556419879144402	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	
0	K	0.3248164267852329	0.22802210193955796	0.20712674785746504	0.564851150202977	0.0	0.3628531816226036	0.1884878328632213	0.44865898551417505	0.0	0.3982194721555752	0.2428589468367218	0.358921581007703	0.0	0.43184337380455234	0.3120150542623669	0.25614157193308074	0.0	
0	,	0.12951028334468964	0.3828864229354626	0.37618014732849225	0.24093342973604517	0.0	0.32123647448574705	0.3590260370085782	0.31973748850567474	0.0	0.3095674563748058	0.34477547193574115	0.345657071689453	0.0	0.2321433956953143	0.33770973027856804	0.4301468740261176	0.0	
0	<	0.07022620437169295	0.33085064680517445	0.3480334509342741	0.3211159022605514	0.0	0.3155228005527407	0.37131506218332566	0.31316213726393366	0.0	0.30450502567069204	0.36785016993275	0.32764480439655796	0.0	0.2801997649823737	0.33954171562867214	0.38025851938895416	0.0	
0	7	0.05303053874626804	0.37521622896681867	0.3675892435917597	0.2571945274414216	0.0	0.2782564622402433	0.40251731711437744	0.3192262206453793	0.0	0.27	0.39474747474747474	0.33525252525252525	0.0	0.22818552133209463	0.33130851139855644	0.440505967269349	0.0	
0	F	0.08801447290835103	0.28184600894749234	0.28420061219684484	0.4339533788556628	0.0	0.2748650447385935	0.33128743621977375	0.3938475190416328	0.0	0.30991809116809116	0.32211538461538464	0.3679665242165242	0.0	0.2914346731751964	0.35344367325146825	0.35512165357333536	0.0	
0	(	0.018381632659081007	0.44764464563587497	0.5370207950205121	0.015334559343612959	0.0	0.07789744217354057	0.8376575694529433	0.08444498837351609	0.0	0.09545237608236176	0.8049362514488307	0.09961137246880752	0.0	0.019232408170222436	0.42172097383597057	0.559046617993807	0.0	
1	A	0.3139750349824966	0.32732271074858477	0.2944692626286376	0.3782080266227777	0.0	0.3116099924956828	0.3226133106696925	0.3657766968346247	0.0	0.30605817181124784	0.36761816894799215	0.32632365924076	0.0	0.32467040050265955	0.37076558082093836	0.3045640186764021	0.0	
1	K	0.3768553765186649	0.33910795521310705	0.29672155914790754	0.3641704856389854	0.0	0.3088399539915651	0.29655436830085513	0.3946056777075797	0.0	0.33348454231789626	0.3185148528461655	0.34800060483593825	0.0	0.3221929000072301	0.3780456944544863	0.29976140553828357	0.0	
1	,	0.09263462204290926	0.39356611888012305	0.3351798581641081	0.27125402295576884	0.0	0.3119004937572727	0.3603484605465924	0.32775104569613484	0.0	0.30421775456109623	0.3446747167237611	0.35110752871514267	0.0	0.2528455394065114	0.33289780304152805	0.41425665755196056	0.0	
1	<	0.06416435790280754	0.32864157119476267	0.32890343698854335	0.3424549918166939	0.0	0.2814279590961974	0.3712571183638479	0.34731492253995466	0.0	0.2986980313227247	0.3398955909176678	0.36140637775960754	0.0	0.2813071895424837	0.34986928104575166	0.3688235294117647	0.0	
1	F	0.10033262763839518	0.3437394247038917	0.3335871404399323	0.322673434856176	0.0	0.27464	0.36488	0.36048	0.0	0.30625562556255626	0.3460846084608461	0.34765976597659765	0.0	0.2787783218524359	0.37380695493401944	0.3474147232135447	0.0	
1	7	0.040013750246441084	0.398286736326838	0.3368163418996517	0.2648969217735103	0.0	0.2705993393109958	0.4191599811231713	0.31024067956583296	0.0	0.2794599807135969	0.3880424300867888	0.33249758919961425	0.0	0.24302649930264994	0.34117852161785217	0.4157949790794979	0.0	
1	(	0.011936268692990715	0.47455241526855085	0.4826596104042338	0.04278797432721541	0.0	0.11899151743638077	0.757932767829092	0.12307571473452718	0.0	0.14804337576614804	0.7230865943737231	0.12887002986012888	0.0	0.04727090077017524	0.38893849760017857	0.5637906016296461	0.0	
1	#	8.796197529467975e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	
2	F	0.3057626789930381	0.34059465883355383	0.30504294010807903	0.35436240105836714	0.0	0.30695984175905056	0.3387920327521965	0.35424812548875295	0.0	0.2928851550858846	0.38784726348602716	0.31926758142808825	0.0	0.3184655645624561	0.3653539286398162	0.3161805067977277	0.0	
2	A	0.10969291964571652	0.3086490287421992	0.3241188362485717	0.36723213500922913	0.0	0.2753502334889927	0.3575300200133422	0.3671197464976651	0.0	0.2924628450106157	0.33507734303912645	0.3724598119502578	0.0	0.2998436093076158	0.3431590919861618	0.35699729870622243	0.0	
2	K	0.3803441672983722	0.31135355242686746	0.37233736050554134	0.3163090870675912	0.0	0.31760663428816865	0.3551888195063931	0.32720454620543826	0.0	0.34287228404875464	0.32996664484553756	0.3271610711057078	0.0	0.3062658525129169	0.33672146547674964	0.3570126820103335	0.0	
2	,	0.09148265284719025	0.3849280892280599	0.3407103023187555	0.27436160845318464	0.0	0.31163677024111375	0.36231632990534984	0.3260468998535364	0.0	0.2939107701405207	0.352546645710462	0.3535425841490173	0.0	0.24938021965846294	0.3317313685026938	0.4188884118388433	0.0	
